YEAR	MONTH	F SCALE	FATALITIES	LENGTH (MI)	WIDTH (YD)
1958	7	0	0	0.1	10
1958	7	2	0	32.9	50
1958	7	1	0	1	17
1958	7	1	0	1	10
1958	7	2	0	1	100
1958	7	1	0	0.4	133
1958	7	1	0	0.1	50
1958	7	2	0	1.5	17
1958	7	2	0	0.1	10
1958	7	3	0	4.7	30
1958	7	1	0	0.1	10
1958	7	0	0	0.3	30
1958	7	1	0	0.2	10
1958	7	2	0	0.1	10
1958	7	1	0	5.2	33
1958	7	1	0	2.5	27
1958	7	0	0	2	150
1958	7	2	0	1	67
1958	7	2	0	9.8	27
1958	7	1	0	48.5	20
1958	7	2	0	1.5	50
1958	7	3	0	14.8	100
1958	7	2	0	0.1	200
1958	7	0	0	4.3	50
1958	7	0	0	0.1	10
1958	7	1	0	0.1	10
1958	7	1	0	0.1	73
1958	7	2	0	2	33
1958	7	0	0	0.1	10
1958	7	1	0	0.1	10
1958	7	0	0	1	10
1958	7	1	0	0.1	10
1958	7	1	0	0.1	10
1958	7	0	0	0.1	10
1958	7	1	0	0.1	10
1958	7	0	0	2	10
1958	7	2	0	6	533
1958	7	3	0	3	10
1958	7	1	0	0.1	10
1958	7	1	0	0.1	50
1958	7	1	0	17.1	10
1958	7	1	0	1.9	33
1958	7	0	0	0.1	10
1958	7	0	0	0.1	10
1958	7	0	0	1	50
1958	7	3	0	3.3	700
1958	7	2	0	0.1	10
1958	7	2	0	0.1	10
1958	7	0	0	0.1	10
1958	7	0	0	0.1	10
1958	7	2	0	8.6	200
1958	7	2	0	12.6	10
1958	7	2	0	9.5	200
1958	7	0	0	3.4	10
1958	7	1	0	0.1	10
1958	7	0	0	0.1	10
1958	7	1	0	0.1	10
1958	7	1	0	0.1	10
1958	7	1	0	0.1	10
1958	7	1	0	0.5	200
1958	7	1	0	2.5	100
1958	7	0	0	0.1	10
1958	7	0	0	0.1	10
1958	7	2	0	1	100
1958	7	1	0	0.1	10
1958	7	0	0	2	33
1958	7	1	0	0.1	10
1958	7	1	0	0.4	10
1958	7	2	0	14.5	200
1958	7	1	0	2	10
1958	7	0	0	0.1	50
1958	7	2	0	0.1	10
1958	7	1	0	2.3	10
1958	7	1	0	0.2	10
1958	7	1	0	0.3	13
1958	7	1	0	0.2	10
1958	7	3	0	0.1	10
1958	8	0	0	5.6	100
1958	8	1	0	1	50
1958	8	1	0	0.1	10
1958	8	1	0	0.1	10
1958	8	0	0	0.1	17
1958	8	1	1	2	27
1958	8	1	0	0.1	10
1958	8	2	0	27.1	60
1958	8	0	0	0.2	10
1958	8	1	0	0.1	10
1958	8	1	0	0.3	147
1958	8	1	0	0.1	10
1958	8	1	0	0.1	10
1958	8	2	0	2	70
1958	8	2	0	1	100
1958	8	1	0	2	10
1958	8	1	0	0.1	10
1958	8	1	0	0.1	33
1958	8	1	0	0.1	10
1958	8	3	0	0.1	10
1958	8	1	0	0.8	100
1958	8	2	0	3	300
1958	8	1	0	2	50
1958	8	1	0	0.5	10
1958	8	1	0	8	233
1958	8	1	0	0.1	10
1958	8	1	0	0.1	10
1958	8	1	0	0.1	10
1958	8	2	0	1	67
1958	8	2	0	74.5	100
1958	8	1	0	13.9	30
1958	8	2	0	17	33
1958	8	1	0	0.2	67
1958	8	1	0	0.5	50
1958	8	1	0	0.1	17
1958	8	2	0	0.1	33
1958	8	1	0	1	300
1958	8	2	0	1	50
1958	8	1	0	0.2	50
1958	8	1	0	25.2	10
1958	8	0	0	0.5	10
1958	8	2	0	1	50
1958	8	0	0	0.1	10
1958	8	1	0	1.5	100
1958	8	2	0	0.1	10
1958	8	1	0	1	70
1958	9	0	0	0.1	10
1958	9	1	0	0.3	20
1958	9	1	0	0.1	100
1958	9	1	0	0.1	10
1958	9	1	0	0.1	100
1958	9	3	0	2.9	10
1958	9	2	0	1.3	100
1958	9	0	0	2.3	67
1958	9	0	1	0.1	10
1958	9	1	0	3.6	100
1958	9	0	0	0.1	10
1958	9	0	0	0.1	10
1958	9	0	0	0.1	10
1958	9	1	0	0.3	100
1958	9	1	0	0.5	100
1958	9	2	0	2.3	50
1958	9	0	0	0.1	10
1958	9	1	0	0.3	20
1958	9	1	0	1	10
1958	9	0	0	0.2	30
1958	9	2	0	6.4	100
1958	9	0	0	0.1	10
1958	9	0	0	4	10
1958	9	1	0	0.1	10
1958	10	3	2	23.1	300
1958	10	2	1	81	10
1958	10	2	0	0.1	50
1958	10	0	0	1	50
1958	10	0	0	0.1	10
1958	10	1	0	0.3	30
1958	10	1	0	0.3	17
1958	10	3	1	20.2	440
1958	10	3	0	3.6	200
1958	11	0	0	2	17
1958	11	2	0	2	17
1958	11	2	0	5.6	30
1958	11	1	0	10	10
1958	11	2	0	3	30
1958	11	1	0	0.5	10
1958	11	0	0	0.2	10
1958	11	0	0	0.1	10
1958	11	1	0	0.2	100
1958	11	2	0	0.1	10
1958	11	2	0	0.1	10
1958	11	2	0	1	33
1958	11	2	0	14.8	100
1958	11	1	0	0.3	17
1958	11	2	0	7.6	133
1958	11	2	0	5.4	10
1958	11	1	0	7.8	67
1958	11	2	0	4.9	200
1958	11	3	0	65.8	50
1958	11	3	0	39.2	10
1958	11	2	0	3.6	300
1958	11	2	0	8.8	500
1958	11	1	0	0.1	20
1958	11	1	0	4.3	33
1958	11	3	0	18.3	300
1958	11	1	0	10.3	220
1958	11	2	0	1	10
1958	11	0	0	0.1	10
1958	11	3	0	8.5	880
1958	11	2	0	0.1	10
1958	11	0	0	0.1	10
1958	11	2	0	0.1	10
1958	11	2	0	0.1	10
1958	11	1	0	0.1	10
1958	11	0	0	0.1	10
1958	11	1	0	3.6	127
1958	11	3	0	30.2	400
1958	11	1	0	2.7	50
1958	11	2	0	12.8	127
1958	11	2	0	14.9	50
1958	11	2	0	4.1	100
1958	11	0	0	0.5	67
1958	11	2	0	8.6	10
1958	11	2	0	0.6	33
1958	11	2	0	0.2	33
1958	12	1	0	0.1	10
1959	1	0	0	0.1	10
1959	1	1	0	17.3	10
1959	1	2	0	1	10
1959	1	2	0	31.9	100
1959	1	1	0	16.9	10
1959	1	2	0	5.7	20
1959	1	1	0	0.5	33
1959	1	3	0	33.8	10
1959	1	2	0	23.8	10
1959	1	2	0	4.1	500
1959	1	3	0	26.1	10
1959	1	1	0	0.1	10
1959	1	1	0	0.1	50
1959	1	3	3	6.6	10
1959	1	1	0	5.2	300
1959	1	1	0	0.3	100
1959	2	1	0	8	200
1959	2	1	0	4.3	800
1959	2	1	0	0.1	10
1959	2	1	0	3.8	500
1959	2	1	0	0.5	10
1959	2	1	0	14.4	100
1959	2	0	0	0.2	10
1959	2	4	21	23.9	200
1959	2	1	0	29.8	10
1959	2	2	0	0.1	10
1959	2	3	0	3.3	100
1959	2	1	0	0.1	10
1959	2	2	0	0.4	50
1959	2	1	0	0.1	10
1959	2	2	0	0.1	10
1959	2	3	0	1.5	440
1959	2	3	0	10.5	400
1959	2	1	0	2	100
1959	2	1	0	0.1	20
1959	2	1	0	0.5	50
1959	3	2	0	0.8	50
1959	3	0	0	0.1	10
1959	3	0	0	0.5	33
1959	3	2	0	18.9	50
1959	3	1	0	0.1	30
1959	3	1	0	0.4	100
1959	3	1	0	1	50
1959	3	2	0	9.1	833
1959	3	2	1	11.9	417
1959	3	2	1	11	417
1959	3	3	1	18	33
1959	3	2	0	2.3	120
1959	3	1	0	7.7	10
1959	3	2	0	2	10
1959	3	2	0	10.7	67
1959	3	2	0	10.7	67
1959	3	0	0	0.1	10
1959	3	2	0	5.4	880
1959	3	0	0	0.1	200
1959	3	2	0	2.7	150
1959	3	0	0	2	50
1959	3	0	0	0.1	10
1959	3	0	0	0.1	10
1959	3	1	0	0.5	200
1959	3	0	0	6.2	40
1959	3	2	0	3.8	50
1959	3	1	0	0.1	10
1959	3	1	0	1	20
1959	3	2	0	12.3	77
1959	3	2	0	0.1	10
1959	3	1	0	0.1	10
1959	3	2	0	3	200
1959	3	1	0	0.1	10
1959	3	3	0	19.5	440
1959	3	2	0	2.7	10
1959	3	1	0	0.1	10
1959	3	3	0	3.8	100
1959	3	0	0	0.1	10
1959	3	3	0	6.8	1760
1959	3	1	0	2	50
1959	3	3	0	13.2	600
1959	3	4	6	10.4	1760
1959	3	3	0	2	300
1959	4	1	0	2	167
1959	4	1	0	0.5	17
1959	4	1	0	0.5	33
1959	4	1	0	0.1	10
1959	4	1	0	0.1	10
1959	4	2	0	0.1	10
1959	4	2	1	0.1	100
1959	4	2	0	1	100
1959	4	1	0	0.5	10
1959	4	1	0	4.9	67
1959	4	2	0	0.2	50
1959	4	1	0	0.1	33
1959	4	1	0	2	10
1959	4	1	0	0.1	33
1959	4	1	0	1	300
1959	4	0	0	0.1	10
1959	4	0	0	0.1	10
1959	4	2	0	6.6	120
1959	4	2	0	20.7	100
1959	4	0	0	0.1	10
1959	4	1	0	1	50
1959	4	1	0	0.1	10
1959	4	1	0	2	167
1959	4	1	0	15.1	33
1959	4	0	0	1	100
1959	4	1	0	0.1	10
1959	4	1	0	0.1	10
1959	4	1	0	0.1	10
1959	4	0	0	0.2	17
1959	4	0	0	0.1	10
1959	5	1	0	0.1	10
1959	5	1	0	0.1	10
1959	5	2	0	5.7	33
1959	5	2	0	4.6	1200
1959	5	2	0	18.7	10
1959	5	1	0	0.3	60
1959	5	1	0	0.1	10
1959	5	1	0	0.3	10
1959	5	1	0	0.1	10
1959	5	0	0	0.3	10
1959	5	1	0	1	200
1959	5	2	0	1	33
1959	5	0	0	1	100
1959	5	0	0	0.5	10
1959	5	1	0	45.6	10
1959	5	1	0	18.2	10
1959	5	1	0	19.2	10
1959	5	1	0	19.2	10
1959	5	0	0	1	10
1959	5	1	0	0.1	10
1959	5	0	0	0.1	10
1959	5	2	0	0.1	10
1959	5	1	0	9.8	10
1959	5	1	0	0.1	10
1959	5	2	0	10.6	10
1959	5	1	0	7.2	300
1959	5	1	0	0.3	100
1959	5	2	0	0.1	10
1959	5	1	0	0.1	10
1959	5	1	0	1	10
1959	5	2	0	11.2	50
1959	5	2	0	3.8	100
1959	5	0	0	0.1	10
1959	5	1	0	8.4	50
1959	5	1	0	3.8	100
1959	5	0	0	0.1	10
1959	5	1	0	1	20
1959	5	1	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	2	10
1959	5	1	0	9.5	10
1959	5	2	0	9.6	200
1959	5	1	0	11.3	880
1959	5	2	0	24.9	1760
1959	5	2	0	5.7	300
1959	5	1	0	7.9	100
1959	5	1	0	24.4	200
1959	5	1	0	0.1	10
1959	5	2	0	4.1	100
1959	5	2	0	4.5	100
1959	5	2	0	5.1	100
1959	5	2	0	14.2	150
1959	5	1	0	0.3	10
1959	5	0	0	0.3	150
1959	5	2	0	7.2	1760
1959	5	2	0	0.1	10
1959	5	1	0	0.1	10
1959	5	0	0	1	10
1959	5	1	0	8	33
1959	5	1	0	0.1	10
1959	5	0	0	0.1	10
1959	5	1	0	0.1	10
1959	5	1	0	5.4	400
1959	5	1	0	0.2	13
1959	5	0	0	0.1	10
1959	5	0	0	0.5	20
1959	5	1	0	7.7	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	1	0	4.9	10
1959	5	0	0	0.2	17
1959	5	1	0	7.8	200
1959	5	3	0	23.2	880
1959	5	1	0	0.1	10
1959	5	2	0	19.1	300
1959	5	1	0	0.1	10
1959	5	3	0	23.4	50
1959	5	1	0	0.1	10
1959	5	2	0	0.8	880
1959	5	2	0	0.1	10
1959	5	1	0	4.9	200
1959	5	3	0	6.6	200
1959	5	4	7	6.2	900
1959	5	2	0	0.5	50
1959	5	3	0	17.8	250
1959	5	2	0	0.1	67
1959	5	0	0	0.1	10
1959	5	1	0	3.6	50
1959	5	4	0	41.1	400
1959	5	1	0	2.5	10
1959	5	2	0	1	200
1959	5	1	0	4.1	100
1959	5	2	0	2	300
1959	5	1	0	4.7	150
1959	5	3	0	11	667
1959	5	0	0	0.1	10
1959	5	2	0	0.2	17
1959	5	2	0	1	33
1959	5	2	0	13.8	150
1959	5	2	0	6.5	300
1959	5	1	0	1	50
1959	5	1	0	0.3	67
1959	5	2	0	22.2	10
1959	5	2	0	0.3	50
1959	5	2	0	1.5	50
1959	5	2	0	4.9	250
1959	5	2	0	4.3	167
1959	5	0	0	0.1	10
1959	5	3	0	15.8	333
1959	5	1	0	2.2	33
1959	5	1	0	0.1	10
1959	5	2	0	4.3	33
1959	5	2	0	0.1	30
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.2	33
1959	5	1	0	0.1	10
1959	5	1	0	0.1	10
1959	5	2	0	4.9	100
1959	5	3	0	8.6	440
1959	5	2	0	0.5	100
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.7	100
1959	5	1	0	0.1	100
1959	5	0	0	0.1	10
1959	5	2	0	4.7	10
1959	5	2	0	2	400
1959	5	0	0	0.1	10
1959	5	2	0	2	200
1959	5	2	0	1	200
1959	5	3	0	0.5	100
1959	5	2	0	1	880
1959	5	3	0	6.5	400
1959	5	1	0	0.2	17
1959	5	1	0	0.5	10
1959	5	2	0	1.5	10
1959	5	2	0	4.9	200
1959	5	1	0	22.7	880
1959	5	0	0	0.1	10
1959	5	1	0	0.2	13
1959	5	1	0	0.1	10
1959	5	1	0	40.6	10
1959	5	4	0	17.2	440
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	2	0	0.1	10
1959	5	1	0	0.1	200
1959	5	2	0	12	10
1959	5	1	0	0.3	100
1959	5	1	0	0.2	17
1959	5	1	0	5.9	10
1959	5	3	0	4.3	67
1959	5	1	0	2	150
1959	5	2	0	0.1	10
1959	5	1	0	0.5	100
1959	5	0	0	2	80
1959	5	2	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	1	100
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	3	0	0.1	10
1959	5	0	0	0.1	10
1959	5	2	0	3.8	440
1959	5	1	0	0.1	10
1959	5	0	0	0.4	17
1959	5	2	0	8.8	150
1959	5	2	0	0.1	10
1959	5	2	0	15.9	400
1959	5	1	0	0.1	10
1959	5	0	0	0.1	10
1959	5	3	0	34.3	67
1959	5	2	0	2.2	33
1959	5	1	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	3	0	3.3	60
1959	5	0	0	0.1	10
1959	5	1	0	0.1	10
1959	5	1	0	2	100
1959	5	1	0	0.1	10
1959	5	2	0	10.6	33
1959	5	1	0	0.1	10
1959	5	1	0	1	150
1959	5	2	0	2.3	100
1959	5	2	0	1	150
1959	5	0	0	0.1	10
1959	5	0	0	0.6	20
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	1	0	0.1	10
1959	5	0	0	0.1	10
1959	5	0	0	0.1	10
1959	5	1	0	0.1	10
1959	5	1	0	0.1	10
1959	5	1	0	0.1	100
1959	5	0	0	0.1	10
1959	5	2	0	6.4	250
1959	5	1	0	0.2	10
1959	5	2	0	2.3	100
1959	5	0	0	0.1	10
1959	5	1	0	7.9	10
1959	5	2	0	2	33
1959	5	2	0	5.6	77
1959	5	1	0	0.1	10
1959	5	1	0	0.1	10
1959	5	1	0	0.1	10
1959	5	0	0	2	200
1959	5	1	0	0.1	10
1959	5	1	0	0.2	150
1959	5	2	0	0.1	10
1959	5	1	0	0.2	10
1959	5	2	1	26.8	10
1959	5	1	0	2	10
1959	5	1	0	0.1	10
1959	5	3	0	0.1	10
1959	5	1	0	1	10
1959	5	1	0	2	200
1959	5	2	0	17	440
1959	6	0	0	0.2	33
1959	6	0	0	0.1	10
1959	6	0	0	0.1	10
1959	6	1	0	0.1	10
1959	6	1	0	0.1	10
1959	6	0	0	0.1	10
1959	6	1	0	2	57
1959	6	0	0	0.1	10
1959	6	2	0	1	100
1959	6	1	0	0.1	10
1959	6	1	0	0.3	23
1959	6	1	0	7.2	33
1959	6	1	0	1	200
1959	6	1	0	0.1	10
1959	6	1	0	0.1	10
1959	6	1	0	0.1	10
1959	6	0	0	0.1	10
1959	6	2	0	0.1	10
1959	6	2	0	14.1	150
1959	6	1	0	8.8	150
1959	6	0	0	0.1	10
1959	6	0	0	0.1	10
1959	6	1	0	0.1	10
1959	6	2	0	0.1	10
1959	6	0	0	0.1	10
1959	6	0	0	0.1	10
1959	6	1	0	0.5	17
1959	6	1	1	0.1	10
1959	6	1	0	0.1	10
1959	6	1	0	1	30
1959	6	1	0	0.1	10
1959	6	1	0	2	33
1959	6	1	0	0.1	10
1959	6	0	0	0.1	10
1959	6	1	0	17	450
1959	6	0	0	0.1	10
1959	6	1	0	0.1	10
1959	6	0	0	0.1	10
1959	6	0	0	0.1	10
1959	6	0	0	0.4	10
1959	6	3	0	12.7	333
1959	6	2	0	8.7	150
1959	6	0	0	0.1	10
1959	6	1	0	0.1	10
1959	6	2	0	2.5	100
1959	6	1	0	1	10
1959	6	1	0	0.1	10
1959	6	1	0	0.1	100
1959	6	0	0	0.1	10
1959	6	0	0	0.1	10
1959	6	0	0	0.1	50
1959	6	0	0	1	17
1959	6	1	0	0.1	10
1959	6	1	0	0.5	50
1959	6	1	0	0.1	10
1959	6	2	0	0.1	10
1959	6	0	0	1	20
1959	6	2	0	1	133
1959	6	1	0	5.1	100
1959	6	1	0	1	200
1959	6	0	0	0.1	10
1959	6	2	1	9.2	333
1959	6	1	0	5.4	100
1959	6	1	0	0.8	100
1959	6	1	0	0.9	10
1959	6	1	0	2	40
1959	6	2	0	1	10
1959	6	1	0	14	10
1959	6	0	0	2	300
1959	6	0	0	0.1	10
1959	6	1	0	0.5	33
1959	6	0	0	1	17
1959	6	0	0	0.1	10
1959	7	1	0	11.3	100
1959	7	2	0	0.1	50
1959	7	1	0	0.1	10
1959	7	0	0	0.1	10
1959	7	1	0	1.3	150
1959	7	1	0	0.1	10
1959	7	1	0	3.3	100
1959	7	1	0	0.1	150
1959	7	2	0	0.1	33
1959	7	2	0	0.1	10
1959	7	1	0	4.1	10
1959	7	1	0	0.1	10
1959	7	1	0	0.1	10
1959	7	1	0	0.1	30
1959	7	2	0	0.1	10
1959	7	2	0	0.1	10
1959	7	1	0	0.1	10
1959	7	2	0	2.5	100
1959	7	2	0	13	30
1959	7	2	0	0.5	300
1959	7	2	0	5.2	50
1959	7	1	0	1	200
1959	7	1	0	2	33
1959	7	2	0	1	50
1959	7	1	0	0.1	10
1959	7	1	0	0.1	10
1959	7	1	0	0.1	10
1959	7	1	0	0.1	10
1959	7	0	0	0.1	10
1959	7	1	0	0.1	10
1959	7	1	0	0.1	300
1959	7	0	0	0.1	10
1959	7	1	0	0.7	50
1959	7	2	0	0.1	10
1959	7	1	0	0.5	33
1959	7	1	0	0.1	10
1959	7	1	0	1	60
1959	7	0	0	0.1	50
1959	7	0	0	0.1	10
1959	7	0	0	0.1	10
1959	7	1	0	0.1	10
1959	7	0	0	0.1	10
1959	7	0	0	0.1	10
1959	7	2	0	1	13
1959	7	0	0	0.1	10
1959	7	1	0	0.1	10
1959	7	1	0	10.9	500
1959	7	0	0	0.1	10
1959	7	1	0	0.1	10
1959	7	0	0	2	440
1959	7	0	0	0.2	10
1959	7	0	0	0.1	10
1959	7	2	0	0.8	50
1959	7	0	0	0.1	10
1959	7	1	0	0.1	10
1959	7	1	0	0.1	10
1959	7	1	0	0.5	440
1959	7	1	0	0.1	10
1959	7	0	0	0.1	10
1959	7	1	0	4	83
1959	7	0	0	0.2	10
1959	7	1	0	0.1	10
1959	7	1	0	0.1	10
1959	8	0	0	0.1	10
1959	8	2	0	26.7	10
1959	8	1	0	1.5	10
1959	8	0	0	0.1	10
1959	8	2	0	5.6	17
1959	8	0	0	0.3	100
1959	8	1	0	1	23
1959	8	1	0	0.1	200
1959	8	2	0	2	27
1959	8	1	0	0.5	10
1959	8	0	0	0.1	67
1959	8	2	0	0.1	200
1959	8	1	0	2	300
1959	8	1	0	0.8	300
1959	8	1	0	0.1	10
1959	8	1	0	1.5	50
1959	8	0	0	0.3	100
1959	8	0	0	0.1	10
1959	8	1	0	0.1	10
1959	8	0	0	0.1	10
1959	8	1	0	1	440
1959	8	2	0	0.1	10
1959	8	2	0	1	10
1959	8	2	0	5.6	50
1959	8	1	0	2	100
1959	8	1	0	0.1	100
1959	8	1	0	0.1	17
1959	8	0	0	1	10
1959	8	0	0	0.1	10
1959	8	1	0	0.1	10
1959	8	0	0	0.1	10
1959	8	0	0	0.1	10
1959	8	0	0	0.1	17
1959	8	2	0	4	10
1959	8	3	0	2	100
1959	8	2	0	0.1	10
1959	8	1	0	2	100
1959	8	2	0	0.1	10
1959	9	0	0	0.1	17
1959	9	0	0	0.1	10
1959	9	2	0	0.3	200
1959	9	2	0	1	200
1959	9	0	0	0.1	10
1959	9	2	0	30.3	1760
1959	9	1	0	3.8	50
1959	9	1	0	0.1	10
1959	9	0	0	0.1	10
1959	9	2	0	0.1	10
1959	9	1	0	0.1	10
1959	9	1	0	0.1	10
1959	9	1	0	0.2	10
1959	9	1	0	2	40
1959	9	0	0	0.5	33
1959	9	0	0	0.1	117
1959	9	1	0	0.2	10
1959	9	1	0	1.9	50
1959	9	1	0	0.2	10
1959	9	2	0	5.4	50
1959	9	0	0	0.1	10
1959	9	2	0	3.3	40
1959	9	4	0	7.8	100
1959	9	1	0	18.8	10
1959	9	2	1	4.9	300
1959	9	2	0	12.9	10
1959	9	2	0	1.9	40
1959	9	1	0	0.1	10
1959	9	2	0	5.1	10
1959	9	1	0	3	10
1959	9	2	0	9.3	10
1959	9	2	0	1	10
1959	9	1	0	12.1	10
1959	9	3	0	35.2	667
1959	9	2	0	1.5	33
1959	9	1	0	19.4	50
1959	9	1	0	0.3	130
1959	9	1	0	3	10
1959	9	1	0	0.1	10
1959	9	2	0	7.2	440
1959	9	4	1	20.4	440
1959	9	1	0	4.1	50
1959	9	2	0	6.4	50
1959	9	1	0	0.2	10
1959	9	2	0	9.4	200
1959	9	0	0	0.1	10
1959	9	1	0	5.7	100
1959	9	1	0	0.1	10
1959	9	0	0	1	33
1959	9	2	0	0.1	10
1959	9	1	0	0.1	10
1959	9	0	0	2	17
1959	9	1	0	0.1	10
1959	9	1	0	0.1	10
1959	9	1	0	0.3	100
1959	9	3	1	2	100
1959	9	3	11	0.8	200
1959	9	3	0	6.5	880
1959	10	1	0	2	10
1959	10	1	0	0.5	100
1959	10	1	0	1	100
1959	10	1	0	13	50
1959	10	3	0	27.6	67
1959	10	2	0	4.3	200
1959	10	1	0	0.1	10
1959	10	0	0	0.2	10
1959	10	0	0	0.2	17
1959	10	0	0	0.2	10
1959	10	2	0	10.5	100
1959	10	2	0	2	90
1959	10	2	0	1	10
1959	10	2	0	2.2	33
1959	10	1	0	12.1	10
1959	10	2	0	1	300
1959	10	2	0	48.7	33
1959	10	1	0	0.1	10
1959	10	1	0	2	17
1959	10	1	0	1	70
1959	10	1	0	0.3	27
1959	10	0	0	0.1	10
1959	10	0	0	0.1	10
1959	10	1	0	0.1	10
1959	11	1	0	0.1	200
1959	11	0	0	1	47
1959	11	1	0	0.1	10
1959	11	2	0	1.2	300
1959	11	2	0	9.1	1760
1959	11	2	0	0.5	33
1959	11	3	0	25.1	67
1959	11	3	0	15.5	67
1959	11	0	0	0.2	10
1959	11	1	0	4.9	17
1959	11	1	0	0.1	10
1959	12	1	0	5.1	30
1959	12	2	0	2	10
1960	1	1	0	0.1	17
1960	1	0	0	2	33
1960	1	2	0	0.1	10
1960	1	1	0	0.2	17
1960	1	2	0	0.3	33
1960	1	0	0	4.5	20
1960	1	1	0	6.1	17
1960	1	1	0	2	33
1960	1	1	0	0.1	10
1960	2	2	0	4.3	100
1960	2	1	0	17.5	50
1960	2	1	0	0.1	10
1960	2	1	0	6.4	83
1960	2	1	0	8.2	200
1960	2	1	0	0.3	10
1960	2	0	0	2	250
1960	2	2	0	9.3	100
1960	2	1	0	0.1	10
1960	2	3	0	3.8	100
1960	2	2	0	24	77
1960	2	1	0	1	27
1960	2	1	0	0.1	27
1960	2	2	0	4.9	100
1960	2	1	0	1	100
1960	2	1	0	10.6	183
1960	2	2	0	7.6	400
1960	2	1	0	0.5	100
1960	2	1	0	0.1	10
1960	2	1	0	23.7	10
1960	2	1	0	0.1	10
1960	2	1	0	1.5	100
1960	2	1	0	1	50
1960	2	1	0	2	20
1960	2	1	0	8.7	50
1960	2	2	0	0.1	100
1960	2	3	0	0.8	100
1960	2	0	0	0.1	33
1960	3	2	0	0.1	10
1960	3	1	0	1	10
1960	3	1	0	1	100
1960	3	1	0	0.1	10
1960	3	0	0	0.5	50
1960	3	0	0	0.1	10
1960	3	1	0	0.1	10
1960	3	2	0	24.2	200
1960	3	0	0	0.5	33
1960	3	1	0	0.3	100
1960	3	2	0	5.7	50
1960	3	2	0	6.6	200
1960	3	1	0	2.5	17
1960	3	1	0	0.2	17
1960	3	2	0	0.1	10
1960	3	2	0	22.3	130
1960	3	2	0	8.2	10
1960	3	2	0	0.1	10
1960	3	2	0	0.1	50
1960	3	1	0	0.6	300
1960	3	2	0	9.8	50
1960	3	1	0	56.2	50
1960	3	2	0	5.9	57
1960	3	1	0	0.2	100
1960	3	1	0	2	50
1960	3	1	0	0.1	10
1960	3	1	0	1.5	17
1960	3	1	0	2	100
1960	4	2	0	0.1	10
1960	4	1	0	0.5	33
1960	4	2	0	0.1	77
1960	4	2	0	0.1	10
1960	4	1	0	0.1	10
1960	4	2	0	1	67
1960	4	1	0	0.2	300
1960	4	1	0	1	33
1960	4	3	3	5.2	100
1960	4	2	0	1	150
1960	4	1	0	7.9	600
1960	4	3	0	13.6	833
1960	4	3	0	2	100
1960	4	0	0	0.1	10
1960	4	3	0	8.4	500
1960	4	1	0	2.7	60
1960	4	3	1	29.8	800
1960	4	3	0	27	300
1960	4	1	0	0.1	10
1960	4	0	0	0.8	77
1960	4	1	0	0.1	10
1960	4	2	0	9.5	200
1960	4	2	0	29.6	100
1960	4	1	0	0.1	10
1960	4	2	0	0.1	10
1960	4	3	0	9.2	77
1960	4	2	0	9.3	10
1960	4	1	0	0.3	10
1960	4	1	0	15.8	500
1960	4	1	0	1	10
1960	4	2	0	0.1	50
1960	4	1	0	0.1	10
1960	4	1	0	1	100
1960	4	1	0	0.1	10
1960	4	2	0	3.8	200
1960	4	1	0	1.5	300
1960	4	1	0	0.1	10
1960	4	2	0	21.9	200
1960	4	1	0	1	60
1960	4	1	0	0.5	50
1960	4	2	0	0.3	67
1960	4	3	0	17.2	33
1960	4	1	0	1.9	10
1960	4	1	0	1	10
1960	4	1	0	0.5	20
1960	4	1	0	0.3	17
1960	4	0	0	0.5	20
1960	4	1	0	0.2	30
1960	4	2	0	10.9	200
1960	4	1	0	1.3	13
1960	4	1	0	0.2	17
1960	4	0	0	0.1	10
1960	4	3	0	3.3	100
1960	4	3	0	7.1	440
1960	4	2	0	3.6	200
1960	4	2	0	3.3	200
1960	4	3	0	3.6	200
1960	4	2	0	2	300
1960	4	3	0	1.5	200
1960	4	3	0	11.7	333
1960	4	2	0	7.8	500
1960	4	2	0	0.1	10
1960	4	2	0	3.8	400
1960	4	2	3	6.1	800
1960	4	0	0	0.1	10
1960	4	1	0	0.1	10
1960	4	2	0	13.8	1667
1960	4	1	0	33.2	450
1960	4	1	0	0.2	30
1960	4	1	0	0.1	10
1960	5	0	0	0.1	10
1960	5	1	0	0.2	17
1960	5	1	0	0.5	100
1960	5	0	0	0.1	10
1960	5	3	0	7.1	10
1960	5	1	0	1	10
1960	5	1	0	1	50
1960	5	2	0	6.1	1000
1960	5	2	0	0.1	10
1960	5	2	0	4.9	150
