DATE	OPEN	HIGH	LOW	CLOSE
1/27/10	66.36	66.36	66.36	66.36
1/28/10	66.57	66.57	66.57	66.57
1/31/10	66.57	66.57	66.57	66.57
2/1/10	66.15	66.15	66.15	66.15
2/2/10	65.47	65.47	65.47	65.47
2/3/10	63.37	63.37	63.37	63.37
2/4/10	63.57	63.57	63.57	63.57
2/7/10	61.81	61.81	61.81	61.81
2/8/10	61.58	61.58	61.58	61.58
2/9/10	63.24	63.24	63.24	63.24
2/10/10	63.63	63.63	63.63	63.63
2/11/10	64.51	64.51	64.51	64.51
2/14/10	64.93	64.93	64.93	64.93
2/15/10	64.62	64.62	64.62	64.62
2/16/10	65.25	65.25	65.25	65.25
2/17/10	65.65	65.65	65.65	65.65
2/18/10	65.85	65.85	65.85	65.85
2/21/10	65.69	65.69	65.69	65.69
2/23/10	65.63	65.63	65.63	65.63
2/24/10	66.07	66.07	66.07	66.07
2/25/10	66.13	66.13	66.13	66.13
2/28/10	66.15	66.15	66.15	66.15
3/1/10	66.46	66.46	66.46	66.46
3/2/10	67.08	67.08	67.08	67.08
3/3/10	67.07	67.07	67.07	67.07
3/4/10	67.23	67.23	67.23	67.23
3/7/10	68.33	68.33	68.33	68.33
3/8/10	68.48	68.48	68.48	68.48
3/9/10	68.3	68.3	68.3	68.3
3/10/10	68.02	68.02	68.02	68.02
3/11/10	67.09	67.09	67.09	67.09
3/14/10	67.43	67.43	67.43	67.43
3/15/10	66.57	66.57	66.57	66.57
3/16/10	66.16	66.16	66.16	66.16
3/17/10	66.73	66.73	66.73	66.73
3/18/10	67.15	67.15	67.15	67.15
3/21/10	66.87	66.87	66.87	66.87
3/22/10	66.89	66.89	66.89	66.89
3/23/10	66.12	66.12	66.12	66.12
3/24/10	66.13	66.13	66.13	66.13
3/28/10	64.98	64.98	64.98	64.98
3/29/10	65.33	65.33	65.33	65.33
3/30/10	64.8	64.8	64.8	64.8
3/31/10	64.97	64.97	64.97	64.97
4/1/10	64.97	64.97	64.97	64.97
4/4/10	65	65	65	65
4/5/10	65.88	65.88	65.88	65.88
4/6/10	66.02	66.02	66.02	66.02
4/7/10	65.83	65.83	65.83	65.83
4/8/10	64.84	64.84	64.84	64.84
4/11/10	65.98	65.98	65.98	65.98
4/12/10	65.85	65.85	65.85	65.85
4/13/10	66.7	66.7	66.7	66.7
4/14/10	66.89	66.89	66.89	66.89
4/15/10	66.66	66.66	66.66	66.66
4/18/10	66.39	66.39	66.39	66.39
4/19/10	66.47	66.47	66.47	66.47
4/20/10	65.45	65.45	65.45	65.45
4/21/10	65.56	65.56	65.56	65.56
4/22/10	65.16	65.16	65.16	65.16
4/25/10	64.26	64.26	64.26	64.26
4/26/10	64.34	64.34	64.34	64.34
4/27/10	63.86	63.86	63.86	63.86
4/28/10	62.5	62.5	62.5	62.5
4/29/10	63.13	63.13	63.13	63.13
5/2/10	61.93	61.93	61.93	61.93
5/3/10	61.36	61.36	61.36	61.36
5/4/10	62.58	62.58	62.58	62.58
5/5/10	63.24	63.24	63.24	63.24
5/6/10	62.65	62.65	62.65	62.65
5/9/10	63.76	63.76	63.76	63.76
5/10/10	64.19	64.19	64.19	64.19
5/11/10	64.26	64.26	64.26	64.26
5/12/10	64.11	64.11	64.11	64.11
5/13/10	64.26	64.26	64.26	64.26
5/16/10	64.3	64.3	64.3	64.3
5/17/10	64.18	64.18	64.18	64.18
5/18/10	63.92	63.92	63.92	63.92
5/19/10	64.25	64.25	64.25	64.25
5/20/10	64.7	64.7	64.7	64.7
5/23/10	64.29	64.29	64.29	64.29
5/24/10	64.49	64.49	64.49	64.49
5/25/10	64.22	64.22	64.22	64.22
5/26/10	63.84	63.84	63.84	63.84
5/27/10	63.63	63.63	63.63	63.63
5/31/10	62.52	62.52	62.52	62.52
6/1/10	62.06	62.06	62.06	62.06
6/2/10	61.74	61.74	61.74	61.74
6/3/10	59.9	59.9	59.9	59.9
6/6/10	59.42	59.42	59.42	59.42
6/7/10	61.2	61.2	61.2	61.2
6/8/10	61.24	61.24	61.24	61.24
6/9/10	61.48	61.48	61.48	61.48
6/10/10	60.45	60.45	60.45	60.45
6/13/10	60.75	60.75	60.75	60.75
6/14/10	61.04	61.04	61.04	61.04
6/15/10	60.72	60.72	60.72	60.72
6/16/10	60.92	60.92	60.92	60.92
6/17/10	61.03	61.03	61.03	61.03
6/20/10	61.62	61.62	61.62	61.62
6/21/10	61.77	61.77	61.77	61.77
6/22/10	62.49	62.49	62.49	62.49
6/23/10	62.29	62.29	62.29	62.29
6/24/10	61.51	61.51	61.51	61.51
6/27/10	60.21	60.21	60.21	60.21
6/28/10	60.21	60.21	60.21	60.21
6/29/10	59.1	59.1	59.1	59.1
6/30/10	58.79	58.79	58.79	58.79
7/1/10	59.13	59.13	59.13	59.13
7/5/10	58.11	58.11	58.11	58.11
7/6/10	58.14	58.14	58.14	58.14
7/7/10	58.42	58.42	58.42	58.42
7/8/10	58.54	58.54	58.54	58.54
7/11/10	58.71	58.71	58.71	58.71
7/12/10	58.04	58.04	58.04	58.04
7/13/10	58.51	58.51	58.51	58.51
7/14/10	58.96	58.96	58.96	58.96
7/15/10	58.87	58.87	58.87	58.87
7/18/10	58.58	58.58	58.58	58.58
7/19/10	58.82	58.82	58.82	58.82
7/20/10	59.05	59.05	59.05	59.05
7/21/10	57.37	57.37	57.37	57.37
7/22/10	56.33	56.33	56.33	56.33
7/25/10	54.95	54.95	54.95	54.95
7/26/10	53.32	53.32	53.32	53.32
7/27/10	54.91	54.91	54.91	54.91
7/28/10	56.56	56.56	56.56	56.56
7/29/10	56.18	56.18	56.18	56.18
8/1/10	55.14	55.14	55.14	55.14
8/2/10	56.27	56.27	56.27	56.27
8/3/10	55.87	55.87	55.87	55.87
8/4/10	55.8	55.8	55.8	55.8
8/5/10	56.19	56.19	56.19	56.19
8/8/10	56.59	56.59	56.59	56.59
8/9/10	57.43	57.43	57.43	57.43
8/10/10	57.36	57.36	57.36	57.36
8/11/10	57.06	57.06	57.06	57.06
8/12/10	57.69	57.69	57.69	57.69
8/15/10	57.77	57.77	57.77	57.77
8/16/10	58.69	58.69	58.69	58.69
8/17/10	58.96	58.96	58.96	58.96
8/18/10	58.56	58.56	58.56	58.56
8/19/10	58.16	58.16	58.16	58.16
8/22/10	57.56	57.56	57.56	57.56
8/23/10	57.71	57.71	57.71	57.71
8/24/10	57.19	57.19	57.19	57.19
8/25/10	56.92	56.92	56.92	56.92
8/26/10	57.42	57.42	57.42	57.42
8/29/10	57.7	57.7	57.7	57.7
8/30/10	57.64	57.64	57.64	57.64
8/31/10	57.71	57.71	57.71	57.71
9/1/10	56.91	56.91	56.91	56.91
9/2/10	56.98	56.98	56.98	56.98
9/6/10	56.74	56.74	56.74	56.74
9/7/10	56.8	56.8	56.8	56.8
9/8/10	56.77	56.77	56.77	56.77
9/9/10	56.81	56.81	56.81	56.81
9/12/10	57.31	57.31	57.31	57.31
9/13/10	57.73	57.73	57.73	57.73
9/14/10	57.51	57.51	57.51	57.51
9/15/10	56.77	56.77	56.77	56.77
9/16/10	56.89	56.89	56.89	56.89
9/19/10	56.84	56.84	56.84	56.84
9/20/10	56.76	56.76	56.76	56.76
9/21/10	57.34	57.34	57.34	57.34
9/22/10	57.27	57.27	57.27	57.27
9/23/10	56.96	56.96	56.96	56.96
9/26/10	57.35	57.35	57.35	57.35
9/27/10	57.22	57.22	57.22	57.22
9/28/10	57.19	57.19	57.19	57.19
9/29/10	57.27	57.27	57.27	57.27
9/30/10	57.74	57.74	57.74	57.74
10/3/10	58.43	58.43	58.43	58.43
10/4/10	58.91	58.91	58.91	58.91
10/5/10	58.49	58.49	58.49	58.49
10/6/10	59	59	59	59
10/7/10	59.01	59.01	59.01	59.01
10/10/10	59.32	59.32	59.32	59.32
10/11/10	59.66	59.66	59.66	59.66
10/13/10	60.88	60.88	60.88	60.88
10/14/10	61.29	61.29	61.29	61.29
10/17/10	62.02	62.02	62.02	62.02
10/18/10	62.3	62.3	62.3	62.3
10/19/10	61.64	61.64	61.64	61.64
10/20/10	62.29	62.29	62.29	62.29
10/21/10	61.81	61.81	61.81	61.81
10/24/10	61.57	61.57	61.57	61.57
10/25/10	61.28	61.28	61.28	61.28
10/26/10	61.26	61.26	61.26	61.26
10/27/10	61.93	61.93	61.93	61.93
10/28/10	61.89	61.89	61.89	61.89
10/31/10	61.39	61.39	61.39	61.39
11/1/10	61.63	61.63	61.63	61.63
11/2/10	61.89	61.89	61.89	61.89
11/3/10	62.18	62.18	62.18	62.18
11/4/10	62.02	62.02	62.02	62.02
11/7/10	62.07	62.07	62.07	62.07
11/9/10	61.05	61.05	61.05	61.05
11/10/10	60.47	60.47	60.47	60.47
11/11/10	60.5	60.5	60.5	60.5
11/14/10	61.13	61.13	61.13	61.13
11/15/10	61.47	61.47	61.47	61.47
11/16/10	61.71	61.71	61.71	61.71
11/17/10	61.25	61.25	61.25	61.25
11/18/10	61.65	61.65	61.65	61.65
11/21/10	61.49	61.49	61.49	61.49
11/22/10	61.45	61.45	61.45	61.45
11/23/10	61.6	61.6	61.6	61.6
11/25/10	61.79	61.79	61.79	61.79
11/28/10	60.32	60.32	60.32	60.32
11/29/10	60.56	60.56	60.56	60.56
11/30/10	59.77	59.77	59.77	59.77
12/1/10	58.98	58.98	58.98	58.98
12/2/10	58.37	58.37	58.37	58.37
12/5/10	58.66	58.66	58.66	58.66
12/6/10	57.71	57.71	57.71	57.71
12/7/10	58.27	58.27	58.27	58.27
12/8/10	58.3	58.3	58.3	58.3
12/9/10	58.66	58.66	58.66	58.66
12/12/10	58.64	58.64	58.64	58.64
12/13/10	58.5	58.5	58.5	58.5
12/14/10	59	59	59	59
12/15/10	58.87	58.87	58.87	58.87
12/16/10	58.81	58.81	58.81	58.81
12/19/10	59.5	59.5	59.5	59.5
12/20/10	59.24	59.24	59.24	59.24
12/21/10	59.34	59.34	59.34	59.34
12/22/10	58.97	58.97	58.97	58.97
12/23/10	58.9	58.9	58.9	58.9
12/27/10	58.27	58.27	58.27	58.27
12/28/10	58.41	58.41	58.41	58.41
12/29/10	59.21	59.21	59.21	59.21
12/30/10	58.96	58.96	58.96	58.96
1/3/11	59.47	59.47	59.47	59.47
1/4/11	59.58	59.58	59.58	59.58
1/5/11	59.45	59.45	59.45	59.45
1/6/11	59.71	59.71	59.71	59.71
1/9/11	59.76	59.76	59.76	59.76
1/10/11	59.3	59.3	59.3	59.3
1/11/11	59.17	59.17	59.17	59.17
1/12/11	59.42	59.42	59.42	59.42
1/13/11	60.08	60.08	60.08	60.08
1/16/11	59.72	59.72	59.72	59.72
1/17/11	60.39	60.39	60.39	60.39
1/18/11	60.34	60.34	60.34	60.34
1/19/11	60.49	60.49	60.49	60.49
1/20/11	60.69	60.69	60.69	60.69
1/23/11	60.38	60.38	60.38	60.38
1/24/11	60.68	60.68	60.68	60.68
1/25/11	60.43	60.43	60.43	60.43
1/26/11	60.6	60.6	60.6	60.6
1/27/11	60.85	60.85	60.85	60.85
1/30/11	61.51	61.51	61.51	61.51
1/31/11	61.51	61.51	61.51	61.51
2/1/11	61.8	61.8	61.8	61.8
2/2/11	62.26	62.26	62.26	62.26
2/3/11	62	62	62	62
2/6/11	62.17	62.17	62.17	62.17
2/7/11	62.19	62.19	62.19	62.19
2/8/11	61.91	61.91	61.91	61.91
2/9/11	62.05	62.05	62.05	62.05
2/10/11	61.87	61.87	61.87	61.87
2/14/11	61.9	61.9	61.9	61.9
2/15/11	61.86	61.86	61.86	61.86
2/16/11	61.21	61.21	61.21	61.21
2/17/11	61.63	61.63	61.63	61.63
2/20/11	61.99	61.99	61.99	61.99
2/21/11	61.98	61.98	61.98	61.98
2/23/11	62.07	62.07	62.07	62.07
2/24/11	61.08	61.08	61.08	61.08
2/27/11	61.21	61.21	61.21	61.21
2/28/11	61.58	61.58	61.58	61.58
3/1/11	61.22	61.22	61.22	61.22
3/2/11	59.87	59.87	59.87	59.87
3/3/11	59.62	59.62	59.62	59.62
3/6/11	59.73	59.73	59.73	59.73
3/7/11	59.98	59.98	59.98	59.98
3/8/11	59.72	59.72	59.72	59.72
3/9/11	59.66	59.66	59.66	59.66
3/10/11	59.78	59.78	59.78	59.78
3/13/11	60.11	60.11	60.11	60.11
3/14/11	60.82	60.82	60.82	60.82
3/15/11	60.9	60.9	60.9	60.9
3/16/11	60.64	60.64	60.64	60.64
3/17/11	60.22	60.22	60.22	60.22
3/20/11	60.93	60.93	60.93	60.93
3/21/11	60.86	60.86	60.86	60.86
3/22/11	60.63	60.63	60.63	60.63
3/23/11	60.63	60.63	60.63	60.63
3/24/11	60.4	60.4	60.4	60.4
3/27/11	60.61	60.61	60.61	60.61
3/28/11	60.84	60.84	60.84	60.84
3/29/11	60.53	60.53	60.53	60.53
3/30/11	60.74	60.74	60.74	60.74
3/31/11	60.31	60.31	60.31	60.31
4/3/11	60.35	60.35	60.35	60.35
4/4/11	60.34	60.34	60.34	60.34
4/5/11	60.13	60.13	60.13	60.13
4/6/11	60.06	60.06	60.06	60.06
4/7/11	60.03	60.03	60.03	60.03
4/10/11	60.17	60.17	60.17	60.17
4/11/11	59.98	59.98	59.98	59.98
4/12/11	60.03	60.03	60.03	60.03
4/13/11	59.98	59.98	59.98	59.98
4/17/11	59.79	59.79	59.79	59.79
4/18/11	59.07	59.07	59.07	59.07
4/19/11	59.32	59.32	59.32	59.32
4/20/11	59.29	59.29	59.29	59.29
4/21/11	59.27	59.27	59.27	59.27
4/24/11	59.48	59.48	59.48	59.48
4/25/11	59.53	59.53	59.53	59.53
4/26/11	59.62	59.62	59.62	59.62
4/27/11	59.71	59.71	59.71	59.71
4/28/11	60.34	60.34	60.34	60.34
5/1/11	60.94	60.94	60.94	60.94
5/2/11	60.61	60.61	60.61	60.61
5/3/11	60.74	60.74	60.74	60.74
5/4/11	60.23	60.23	60.23	60.23
5/5/11	60.22	60.22	60.22	60.22
5/8/11	60.03	60.03	60.03	60.03
5/9/11	60	60	60	60
5/10/11	59.82	59.82	59.82	59.82
5/11/11	60.14	60.14	60.14	60.14
5/12/11	60.05	60.05	60.05	60.05
5/15/11	59.9	59.9	59.9	59.9
5/16/11	61.29	61.29	61.29	61.29
5/17/11	61.86	61.86	61.86	61.86
5/18/11	62.41	62.41	62.41	62.41
5/19/11	62.13	62.13	62.13	62.13
5/22/11	62.52	62.52	62.52	62.52
5/23/11	62.47	62.47	62.47	62.47
5/24/11	62.13	62.13	62.13	62.13
5/25/11	62.01	62.01	62.01	62.01
5/26/11	62.24	62.24	62.24	62.24
5/29/11	62.58	62.58	62.58	62.58
5/31/11	61.96	61.96	61.96	61.96
6/1/11	62.13	62.13	62.13	62.13
6/2/11	62.41	62.41	62.41	62.41
6/5/11	62.54	62.54	62.54	62.54
6/6/11	62.47	62.47	62.47	62.47
6/7/11	62.65	62.65	62.65	62.65
6/8/11	62.51	62.51	62.51	62.51
6/9/11	62.3	62.3	62.3	62.3
6/12/11	62.79	62.79	62.79	62.79
6/13/11	62.97	62.97	62.97	62.97
6/14/11	63.02	63.02	63.02	63.02
6/15/11	62.74	62.74	62.74	62.74
6/16/11	62.73	62.73	62.73	62.73
6/19/11	63.05	63.05	63.05	63.05
6/20/11	62.73	62.73	62.73	62.73
6/21/11	62.73	62.73	62.73	62.73
6/22/11	62.39	62.39	62.39	62.39
6/23/11	62.52	62.52	62.52	62.52
6/26/11	62.56	62.56	62.56	62.56
6/27/11	62.55	62.55	62.55	62.55
6/28/11	62.33	62.33	62.33	62.33
6/29/11	62.52	62.52	62.52	62.52
6/30/11	62.27	62.27	62.27	62.27
7/3/11	62.02	62.02	62.02	62.02
7/5/11	61.76	61.76	61.76	61.76
7/6/11	62.14	62.14	62.14	62.14
7/7/11	62.44	62.44	62.44	62.44
7/10/11	62.49	62.49	62.49	62.49
7/11/11	62.56	62.56	62.56	62.56
7/12/11	62.41	62.41	62.41	62.41
7/13/11	62.44	62.44	62.44	62.44
7/14/11	62.27	62.27	62.27	62.27
7/17/11	62.08	62.08	62.08	62.08
7/18/11	62.55	62.55	62.55	62.55
7/19/11	62.6	62.6	62.6	62.6
7/20/11	62.52	62.52	62.52	62.52
7/21/11	62.63	62.63	62.63	62.63
7/24/11	62.44	62.44	62.44	62.44
7/25/11	62.42	62.42	62.42	62.42
7/26/11	62.47	62.47	62.47	62.47
7/27/11	62.23	62.23	62.23	62.23
7/28/11	62.09	62.09	62.09	62.09
7/31/11	62.3	62.3	62.3	62.3
8/1/11	61.9	61.9	61.9	61.9
8/2/11	61.42	61.42	61.42	61.42
8/3/11	61.13	61.13	61.13	61.13
8/4/11	60.08	60.08	60.08	60.08
8/7/11	60.22	60.22	60.22	60.22
8/8/11	59.77	59.77	59.77	59.77
8/9/11	59.28	59.28	59.28	59.28
8/10/11	58.98	58.98	58.98	58.98
8/11/11	58.45	58.45	58.45	58.45
8/14/11	58.89	58.89	58.89	58.89
8/15/11	58.87	58.87	58.87	58.87
8/16/11	58.07	58.07	58.07	58.07
8/17/11	57.98	57.98	57.98	57.98
8/18/11	58.56	58.56	58.56	58.56
8/21/11	58.31	58.31	58.31	58.31
8/22/11	58.4	58.4	58.4	58.4
8/23/11	58.34	58.34	58.34	58.34
8/24/11	57.74	57.74	57.74	57.74
8/25/11	57.31	57.31	57.31	57.31
8/28/11	57.44	57.44	57.44	57.44
8/29/11	57.31	57.31	57.31	57.31
8/30/11	57.22	57.22	57.22	57.22
8/31/11	57.4	57.4	57.4	57.4
9/1/11	57.34	57.34	57.34	57.34
9/5/11	57.77	57.77	57.77	57.77
9/6/11	58.14	58.14	58.14	58.14
9/7/11	57.67	57.67	57.67	57.67
9/8/11	57.28	57.28	57.28	57.28
9/11/11	57.06	57.06	57.06	57.06
9/12/11	57.27	57.27	57.27	57.27
9/13/11	56.64	56.64	56.64	56.64
9/14/11	56.59	56.59	56.59	56.59
9/15/11	56.4	56.4	56.4	56.4
9/18/11	56.97	56.97	56.97	56.97
9/19/11	56.31	56.31	56.31	56.31
9/20/11	55.77	55.77	55.77	55.77
9/21/11	54.7	54.7	54.7	54.7
9/22/11	53.7	53.7	53.7	53.7
9/25/11	52.83	52.83	52.83	52.83
9/26/11	53.11	53.11	53.11	53.11
9/27/11	53.24	53.24	53.24	53.24
9/28/11	54.35	54.35	54.35	54.35
9/29/11	54.43	54.43	54.43	54.43
10/2/11	55.59	55.59	55.59	55.59
10/3/11	55.42	55.42	55.42	55.42
10/4/11	55.15	55.15	55.15	55.15
10/5/11	55.55	55.55	55.55	55.55
10/6/11	55.41	55.41	55.41	55.41
10/9/11	55.42	55.42	55.42	55.42
10/10/11	55.66	55.66	55.66	55.66
10/11/11	55.88	55.88	55.88	55.88
10/13/11	56.45	56.45	56.45	56.45
10/16/11	56.74	56.74	56.74	56.74
10/17/11	56.57	56.57	56.57	56.57
10/18/11	56.32	56.32	56.32	56.32
10/19/11	56.23	56.23	56.23	56.23
10/20/11	56.57	56.57	56.57	56.57
10/23/11	56.32	56.32	56.32	56.32
10/24/11	56.26	56.26	56.26	56.26
10/25/11	56.29	56.29	56.29	56.29
10/26/11	55.87	55.87	55.87	55.87
10/27/11	54.19	54.19	54.19	54.19
10/30/11	54.36	54.36	54.36	54.36
10/31/11	54.89	54.89	54.89	54.89
11/1/11	56.27	56.27	56.27	56.27
11/2/11	56.54	56.54	56.54	56.54
11/3/11	56.63	56.63	56.63	56.63
11/6/11	57.22	57.22	57.22	57.22
11/8/11	56.59	56.59	56.59	56.59
11/9/11	58.24	58.24	58.24	58.24
11/10/11	58.67	58.67	58.67	58.67
11/13/11	57.93	57.93	57.93	57.93
11/14/11	57.88	57.88	57.88	57.88
11/15/11	57.73	57.73	57.73	57.73
11/16/11	57.87	57.87	57.87	57.87
11/17/11	58.72	58.72	58.72	58.72
11/20/11	58.37	58.37	58.37	58.37
11/21/11	59.07	59.07	59.07	59.07
11/22/11	59	59	59	59
11/23/11	59.29	59.29	59.29	59.29
11/24/11	59	59	59	59
11/27/11	58.92	58.92	58.92	58.92
11/28/11	59.03	59.03	59.03	59.03
11/29/11	58.64	58.64	58.64	58.64
12/1/11	58.16	58.16	58.16	58.16
12/4/11	58.33	58.33	58.33	58.33
12/5/11	58.16	58.16	58.16	58.16
12/6/11	57.81	57.81	57.81	57.81
12/7/11	57.46	57.46	57.46	57.46
12/8/11	57.35	57.35	57.35	57.35
12/11/11	58.18	58.18	58.18	58.18
12/12/11	58.25	58.25	58.25	58.25
12/13/11	59.03	59.03	59.03	59.03
12/14/11	59.11	59.11	59.11	59.11
12/15/11	59.37	59.37	59.37	59.37
12/18/11	59.31	59.31	59.31	59.31
12/19/11	59.58	59.58	59.58	59.58
12/20/11	59.61	59.61	59.61	59.61
12/21/11	59.55	59.55	59.55	59.55
12/22/11	59.47	59.47	59.47	59.47
12/26/11	59.45	59.45	59.45	59.45
12/27/11	59.27	59.27	59.27	59.27
12/28/11	58.88	58.88	58.88	58.88
12/29/11	59.08	59.08	59.08	59.08
1/2/12	59.65	59.65	59.65	59.65
1/3/12	59.4	59.4	59.4	59.4
1/4/12	59.42	59.42	59.42	59.42
1/5/12	59.35	59.35	59.35	59.35
1/8/12	59.48	59.48	59.48	59.48
1/9/12	58.87	58.87	58.87	58.87
1/10/12	59.3	59.3	59.3	59.3
1/11/12	59.13	59.13	59.13	59.13
1/12/12	59.39	59.39	59.39	59.39
1/15/12	59.01	59.01	59.01	59.01
1/16/12	59.12	59.12	59.12	59.12
1/17/12	59.16	59.16	59.16	59.16
1/18/12	59.09	59.09	59.09	59.09
1/19/12	59.36	59.36	59.36	59.36
1/22/12	59.37	59.37	59.37	59.37
1/23/12	59.3	59.3	59.3	59.3
1/24/12	59.19	59.19	59.19	59.19
1/25/12	59.27	59.27	59.27	59.27
1/26/12	59.24	59.24	59.24	59.24
1/29/12	58.86	58.86	58.86	58.86
1/30/12	58.86	58.86	58.86	58.86
1/31/12	58.08	58.08	58.08	58.08
2/1/12	58.3	58.3	58.3	58.3
2/2/12	58.31	58.31	58.31	58.31
2/5/12	58.18	58.18	58.18	58.18
2/6/12	58.27	58.27	58.27	58.27
2/7/12	58.39	58.39	58.39	58.39
2/8/12	58.52	58.52	58.52	58.52
2/9/12	58.43	58.43	58.43	58.43
2/13/12	58.4	58.4	58.4	58.4
2/14/12	58.54	58.54	58.54	58.54
2/15/12	58.71	58.71	58.71	58.71
2/16/12	58.48	58.48	58.48	58.48
2/19/12	58.7	58.7	58.7	58.7
2/20/12	58.77	58.77	58.77	58.77
2/21/12	58.5	58.5	58.5	58.5
2/23/12	58.86	58.86	58.86	58.86
2/26/12	58.65	58.65	58.65	58.65
2/27/12	58.69	58.69	58.69	58.69
2/28/12	59.08	59.08	59.08	59.08
2/29/12	58.95	58.95	58.95	58.95
3/1/12	59.44	59.44	59.44	59.44
3/4/12	59.82	59.82	59.82	59.82
3/5/12	59.99	59.99	59.99	59.99
3/6/12	59.86	59.86	59.86	59.86
3/7/12	60.39	60.39	60.39	60.39
3/8/12	60.47	60.47	60.47	60.47
3/11/12	60.21	60.21	60.21	60.21
3/12/12	60.45	60.45	60.45	60.45
3/13/12	60.81	60.81	60.81	60.81
3/14/12	61.65	61.65	61.65	61.65
3/15/12	61.67	61.67	61.67	61.67
3/18/12	61.81	61.81	61.81	61.81
3/19/12	61.94	61.94	61.94	61.94
3/20/12	62.7	62.7	62.7	62.7
3/21/12	62.95	62.95	62.95	62.95
3/22/12	63.44	63.44	63.44	63.44
3/25/12	64.13	64.13	64.13	64.13
3/26/12	64.18	64.18	64.18	64.18
3/27/12	64.08	64.08	64.08	64.08
3/28/12	63.8	63.8	63.8	63.8
3/29/12	63.9	63.9	63.9	63.9
4/1/12	64.49	64.49	64.49	64.49
4/2/12	64.33	64.33	64.33	64.33
4/3/12	64.3	64.3	64.3	64.3
4/4/12	64.83	64.83	64.83	64.83
4/8/12	65.33	65.33	65.33	65.33
4/9/12	65.69	65.69	65.69	65.69
4/10/12	65.38	65.38	65.38	65.38
4/11/12	65.11	65.11	65.11	65.11
4/12/12	64.59	64.59	64.59	64.59
4/15/12	64.97	64.97	64.97	64.97
4/16/12	64.62	64.62	64.62	64.62
4/17/12	64.68	64.68	64.68	64.68
4/18/12	64.62	64.62	64.62	64.62
4/19/12	64.57	64.57	64.57	64.57
4/22/12	64.26	64.26	64.26	64.26
4/23/12	64.88	64.88	64.88	64.88
4/24/12	64.73	64.73	64.73	64.73
4/25/12	65.49	65.49	65.49	65.49
4/26/12	65.86	65.86	65.86	65.86
4/29/12	65.52	65.52	65.52	65.52
4/30/12	65.4	65.4	65.4	65.4
5/1/12	65.42	65.42	65.42	65.42
5/2/12	65.47	65.47	65.47	65.47
5/3/12	64.43	64.43	64.43	64.43
5/6/12	63.44	63.44	63.44	63.44
5/7/12	63.5	63.5	63.5	63.5
5/8/12	63.63	63.63	63.63	63.63
5/9/12	64.03	64.03	64.03	64.03
5/10/12	64.44	64.44	64.44	64.44
5/13/12	64.84	64.84	64.84	64.84
5/14/12	65.06	65.06	65.06	65.06
5/15/12	64.88	64.88	64.88	64.88
5/16/12	64.62	64.62	64.62	64.62
5/17/12	64.71	64.71	64.71	64.71
5/20/12	65.43	65.43	65.43	65.43
5/21/12	65.53	65.53	65.53	65.53
5/22/12	65.16	65.16	65.16	65.16
5/23/12	65.02	65.02	65.02	65.02
5/24/12	65.36	65.36	65.36	65.36
5/27/12	65.19	65.19	65.19	65.19
5/28/12	65.29	65.29	65.29	65.29
5/29/12	64.84	64.84	64.84	64.84
5/31/12	63.74	63.74	63.74	63.74
6/3/12	64.16	64.16	64.16	64.16
6/4/12	64.67	64.67	64.67	64.67
6/5/12	65.49	65.49	65.49	65.49
6/6/12	65.67	65.67	65.67	65.67
6/7/12	65.45	65.45	65.45	65.45
6/10/12	65.58	65.58	65.58	65.58
6/11/12	65.07	65.07	65.07	65.07
6/12/12	65.14	65.14	65.14	65.14
6/13/12	65.15	65.15	65.15	65.15
6/14/12	64.75	64.75	64.75	64.75
6/17/12	65.03	65.03	65.03	65.03
6/18/12	64.97	64.97	64.97	64.97
6/19/12	65.23	65.23	65.23	65.23
6/20/12	65.81	65.81	65.81	65.81
6/21/12	65.73	65.73	65.73	65.73
6/24/12	65.23	65.23	65.23	65.23
6/25/12	65.08	65.08	65.08	65.08
6/26/12	65.91	65.91	65.91	65.91
6/27/12	65.67	65.67	65.67	65.67
6/28/12	65.97	65.97	65.97	65.97
7/1/12	66.16	66.16	66.16	66.16
7/2/12	66.41	66.41	66.41	66.41
7/3/12	66.35	66.35	66.35	66.35
7/5/12	64.89	64.89	64.89	64.89
7/8/12	64.56	64.56	64.56	64.56
7/9/12	64.51	64.51	64.51	64.51
7/10/12	63.86	63.86	63.86	63.86
7/11/12	63.78	63.78	63.78	63.78
7/12/12	63.71	63.71	63.71	63.71
7/15/12	63.94	63.94	63.94	63.94
7/16/12	64.25	64.25	64.25	64.25
7/17/12	64.59	64.59	64.59	64.59
7/18/12	64.78	64.78	64.78	64.78
7/19/12	65.02	65.02	65.02	65.02
7/22/12	65	65	65	65
7/23/12	64.73	64.73	64.73	64.73
7/24/12	64.78	64.78	64.78	64.78
7/25/12	65.18	65.18	65.18	65.18
7/26/12	64.82	64.82	64.82	64.82
7/29/12	64.44	64.44	64.44	64.44
7/30/12	64.59	64.59	64.59	64.59
7/31/12	64.97	64.97	64.97	64.97
8/1/12	65.52	65.52	65.52	65.52
8/2/12	65.3	65.3	65.3	65.3
8/5/12	65.2	65.2	65.2	65.2
8/6/12	65.07	65.07	65.07	65.07
8/7/12	65.27	65.27	65.27	65.27
8/8/12	65.18	65.18	65.18	65.18
8/9/12	65.32	65.32	65.32	65.32
8/12/12	65.7	65.7	65.7	65.7
8/13/12	66.15	66.15	66.15	66.15
